Date,Open,High,Low,Close
1999-05-11 20:00:00-04:00,120.949997,121.589996,120.290001,120.93
1999-05-12 20:00:00-04:00,120.989998,121.910004,120.989998,121.75
1999-05-13 20:00:00-04:00,121.75,122.830002,121.5,122.830002
1999-05-14 20:00:00-04:00,122.830002,122.830002,122.830002,122.830002
1999-05-16 20:00:00-04:00,122.849998,123.75,122.839996,123.400002
1999-05-17 20:00:00-04:00,123.400002,123.650002,122.589996,123.279999
1999-05-18 20:00:00-04:00,123.279999,124.660004,123.279999,124.25
1999-05-19 20:00:00-04:00,124.25,124.790001,123.800003,124.389999
1999-05-20 20:00:00-04:00,124.379997,124.57,123.470001,123.870003
1999-05-21 20:00:00-04:00,123.870003,123.870003,123.870003,123.870003
1999-05-23 20:00:00-04:00,124.269997,124.269997,122.900002,123.129997
1999-05-24 20:00:00-04:00,123.120003,123.18,122.139999,122.330002
1999-05-25 20:00:00-04:00,122.330002,122.459999,121.550003,122.300003
1999-05-26 20:00:00-04:00,122.300003,122.699997,119.699997,120.5
1999-05-27 20:00:00-04:00,120.43,121.739998,120.150002,121.580002
1999-05-28 20:00:00-04:00,121.580002,121.580002,121.580002,121.580002
1999-05-30 20:00:00-04:00,121.709999,121.879997,121.150002,121.589996
1999-05-31 20:00:00-04:00,121.620003,121.919998,120.339996,120.699997
1999-06-01 20:00:00-04:00,120.699997,121.720001,120.300003,121.610001
1999-06-02 20:00:00-04:00,121.620003,121.970001,120.940002,121.639999
1999-06-03 20:00:00-04:00,121.639999,122.459999,121.0,122.360001
1999-06-04 20:00:00-04:00,122.360001,122.360001,122.360001,122.360001
1999-06-06 20:00:00-04:00,121.989998,121.989998,120.529999,120.529999
1999-06-07 20:00:00-04:00,120.599998,121.489998,118.699997,119.400002
1999-06-08 20:00:00-04:00,119.389999,119.599998,118.550003,119.400002
1999-06-09 20:00:00-04:00,119.400002,119.900002,117.589996,118.809998
1999-06-10 20:00:00-04:00,118.809998,119.059998,117.809998,117.959999
1999-06-11 20:00:00-04:00,117.959999,117.959999,117.959999,117.959999
1999-06-13 20:00:00-04:00,118.089996,120.849998,117.849998,120.449997
1999-06-14 20:00:00-04:00,120.449997,120.720001,120.110001,120.419998
1999-06-15 20:00:00-04:00,120.449997,120.629997,119.870003,120.330002
1999-06-16 20:00:00-04:00,120.360001,120.400002,119.080002,119.580002
1999-06-17 20:00:00-04:00,119.580002,120.919998,118.919998,120.410004
1999-06-18 20:00:00-04:00,120.410004,120.410004,120.410004,120.410004
1999-06-20 20:00:00-04:00,120.639999,122.550003,120.559998,122.279999
1999-06-21 20:00:00-04:00,122.279999,122.510002,121.400002,121.849998
1999-06-22 20:00:00-04:00,121.849998,122.309998,121.699997,121.849998
1999-06-23 20:00:00-04:00,121.879997,122.360001,121.599998,121.970001
1999-06-24 20:00:00-04:00,121.980003,122.050003,121.120003,121.169998
1999-06-25 20:00:00-04:00,121.169998,121.169998,121.169998,121.169998
1999-06-27 20:00:00-04:00,121.410004,121.870003,120.949997,121.389999
1999-06-28 20:00:00-04:00,121.389999,121.650002,120.690002,121.050003
1999-06-29 20:00:00-04:00,121.050003,121.260002,120.5,120.900002
1999-06-30 20:00:00-04:00,120.900002,121.470001,120.550003,120.900002
1999-07-01 20:00:00-04:00,120.889999,121.220001,120.699997,120.959999
1999-07-02 20:00:00-04:00,120.959999,120.959999,120.959999,120.959999
1999-07-04 20:00:00-04:00,121.019997,122.849998,120.870003,122.349998
1999-07-05 20:00:00-04:00,122.349998,122.400002,121.779999,122.099998
1999-07-06 20:00:00-04:00,122.099998,122.559998,121.699997,122.370003
1999-07-07 20:00:00-04:00,122.370003,122.75,122.120003,122.559998
1999-07-08 20:00:00-04:00,122.559998,122.75,122.029999,122.269997
1999-07-09 20:00:00-04:00,122.269997,122.269997,122.269997,122.269997
1999-07-11 20:00:00-04:00,122.339996,122.529999,121.900002,122.129997
1999-07-12 20:00:00-04:00,122.129997,122.230003,121.099998,121.349998
1999-07-13 20:00:00-04:00,121.349998,121.480003,120.330002,120.739998
1999-07-14 20:00:00-04:00,120.720001,121.169998,120.230003,121.010002
1999-07-15 20:00:00-04:00,121.0,121.120003,120.089996,120.870003
1999-07-16 20:00:00-04:00,120.870003,120.870003,120.870003,120.870003
1999-07-18 20:00:00-04:00,120.970001,121.010002,117.620003,118.400002
1999-07-19 20:00:00-04:00,118.389999,119.68,117.889999,119.290001
1999-07-20 20:00:00-04:00,119.290001,119.669998,117.980003,118.370003
1999-07-21 20:00:00-04:00,118.349998,118.860001,116.150002,116.970001
1999-07-22 20:00:00-04:00,117.010002,117.43,116.129997,116.529999
1999-07-23 20:00:00-04:00,116.529999,116.529999,116.529999,116.529999
1999-07-25 20:00:00-04:00,116.720001,117.07,115.43,116.919998
1999-07-26 20:00:00-04:00,116.900002,117.360001,116.150002,116.580002
1999-07-27 20:00:00-04:00,116.449997,116.550003,115.32,116.040001
1999-07-28 20:00:00-04:00,116.040001,116.050003,114.879997,115.360001
1999-07-29 20:00:00-04:00,115.360001,115.809998,114.099998,114.650002
1999-07-30 20:00:00-04:00,114.650002,114.650002,114.650002,114.650002
1999-08-01 20:00:00-04:00,114.68,114.970001,113.800003,114.449997
1999-08-02 20:00:00-04:00,114.449997,115.699997,114.370003,115.279999
1999-08-03 20:00:00-04:00,115.279999,115.330002,114.059998,114.510002
1999-08-04 20:00:00-04:00,114.510002,114.599998,113.580002,114.449997
1999-08-05 20:00:00-04:00,114.480003,114.980003,114.169998,114.5
1999-08-06 20:00:00-04:00,114.5,114.5,114.5,114.5
1999-08-08 20:00:00-04:00,115.209999,115.550003,114.900002,115.139999
1999-08-09 20:00:00-04:00,115.139999,115.419998,114.309998,114.739998
1999-08-10 20:00:00-04:00,114.739998,115.709999,114.410004,115.68
1999-08-11 20:00:00-04:00,115.68,116.040001,115.169998,115.25
1999-08-12 20:00:00-04:00,115.25,116.300003,114.5,115.580002
1999-08-13 20:00:00-04:00,115.580002,115.580002,115.580002,115.580002
1999-08-15 20:00:00-04:00,115.830002,115.879997,114.309998,114.489998
1999-08-16 20:00:00-04:00,114.5,114.900002,113.849998,113.980003
1999-08-17 20:00:00-04:00,113.959999,114.25,111.589996,112.099998
1999-08-18 20:00:00-04:00,112.160004,112.309998,110.690002,111.589996
1999-08-19 20:00:00-04:00,111.510002,112.129997,111.029999,111.379997
1999-08-20 20:00:00-04:00,111.379997,111.379997,111.379997,111.379997
1999-08-22 20:00:00-04:00,111.25,112.029999,110.550003,111.610001
1999-08-23 20:00:00-04:00,111.610001,112.800003,110.629997,110.75
1999-08-24 20:00:00-04:00,110.739998,112.150002,110.370003,111.120003
1999-08-25 20:00:00-04:00,111.120003,111.900002,110.709999,111.879997
1999-08-26 20:00:00-04:00,111.870003,111.949997,111.199997,111.559998
1999-08-27 20:00:00-04:00,111.559998,111.559998,111.559998,111.559998
1999-08-29 20:00:00-04:00,111.010002,111.580002,110.540001,110.639999
1999-08-30 20:00:00-04:00,110.639999,111.059998,108.989998,109.739998
1999-08-31 20:00:00-04:00,109.739998,109.889999,108.620003,109.120003
1999-09-01 20:00:00-04:00,109.120003,109.639999,108.690002,109.32
1999-09-02 20:00:00-04:00,109.300003,110.449997,109.099998,110.010002
1999-09-03 20:00:00-04:00,110.010002,110.010002,110.010002,110.010002
1999-09-05 20:00:00-04:00,109.650002,109.93,109.300003,109.550003
1999-09-06 20:00:00-04:00,109.519997,111.400002,109.400002,110.720001
1999-09-07 20:00:00-04:00,110.709999,111.25,110.339996,110.879997
1999-09-08 20:00:00-04:00,110.879997,111.129997,107.5,108.0
1999-09-09 20:00:00-04:00,108.0,109.970001,107.599998,108.68
1999-09-10 20:00:00-04:00,108.68,108.68,108.68,108.68
1999-09-12 20:00:00-04:00,108.839996,109.139999,105.959999,106.620003
1999-09-13 20:00:00-04:00,106.610001,107.25,105.129997,105.839996
1999-09-14 20:00:00-04:00,105.839996,106.010002,103.150002,104.940002
1999-09-15 20:00:00-04:00,104.949997,105.57,103.529999,104.940002
1999-09-16 20:00:00-04:00,104.940002,107.300003,104.760002,107.129997
1999-09-17 20:00:00-04:00,107.129997,107.129997,107.129997,107.129997
1999-09-19 20:00:00-04:00,107.57,108.160004,105.849998,106.239998
1999-09-20 20:00:00-04:00,106.279999,107.400002,103.709999,104.75
1999-09-21 20:00:00-04:00,104.769997,105.540001,103.599998,104.160004
1999-09-22 20:00:00-04:00,104.169998,104.599998,103.419998,103.870003
1999-09-23 20:00:00-04:00,103.870003,105.139999,103.830002,104.150002
1999-09-24 20:00:00-04:00,104.150002,104.150002,104.150002,104.150002
1999-09-26 20:00:00-04:00,105.160004,105.970001,103.830002,104.900002
1999-09-27 20:00:00-04:00,106.139999,106.669998,105.449997,106.199997
1999-09-28 20:00:00-04:00,106.220001,107.32,105.989998,107.120003
1999-09-29 20:00:00-04:00,107.120003,107.279999,105.150002,106.150002
1999-09-30 20:00:00-04:00,106.129997,106.360001,104.779999,105.120003
1999-10-01 20:00:00-04:00,105.120003,105.120003,105.120003,105.120003
1999-10-03 20:00:00-04:00,105.059998,106.470001,104.550003,106.139999
1999-10-04 20:00:00-04:00,106.150002,107.139999,105.849998,106.279999
1999-10-05 20:00:00-04:00,106.269997,107.75,105.900002,107.32
1999-10-06 20:00:00-04:00,107.32,107.949997,106.970001,107.199997
1999-10-07 20:00:00-04:00,107.190002,107.980003,107.0,107.519997
1999-10-08 20:00:00-04:00,107.519997,107.519997,107.519997,107.519997
1999-10-10 20:00:00-04:00,107.410004,107.459999,106.510002,106.760002
1999-10-11 20:00:00-04:00,106.739998,106.900002,105.989998,106.309998
1999-10-12 20:00:00-04:00,106.330002,108.0,105.879997,106.550003
1999-10-13 20:00:00-04:00,107.120003,107.57,106.620003,107.519997
1999-10-14 20:00:00-04:00,107.519997,107.599998,105.18,105.660004
1999-10-15 20:00:00-04:00,105.660004,105.660004,105.660004,105.660004
1999-10-17 20:00:00-04:00,105.400002,105.970001,104.739998,105.5
1999-10-18 20:00:00-04:00,105.5,105.900002,105.150002,105.400002
1999-10-19 20:00:00-04:00,105.400002,106.660004,105.120003,106.290001
1999-10-20 20:00:00-04:00,106.260002,106.510002,105.690002,106.129997
1999-10-21 20:00:00-04:00,106.089996,106.25,105.190002,105.860001
1999-10-22 20:00:00-04:00,105.860001,105.860001,105.860001,105.860001
1999-10-24 20:00:00-04:00,105.75,106.199997,105.18,105.25
1999-10-25 20:00:00-04:00,105.230003,105.480003,104.480003,104.709999
1999-10-26 20:00:00-04:00,104.709999,104.800003,103.620003,104.309998
1999-10-27 20:00:00-04:00,104.330002,105.269997,103.849998,105.230003
1999-10-28 20:00:00-04:00,105.25,105.279999,103.919998,104.0
1999-10-29 20:00:00-04:00,104.0,104.0,104.0,104.0
1999-10-31 19:00:00-05:00,104.160004,104.550003,103.699997,104.040001
1999-11-01 19:00:00-05:00,104.0,105.050003,103.75,104.019997
1999-11-02 19:00:00-05:00,104.019997,105.209999,103.370003,104.839996
1999-11-03 19:00:00-05:00,104.860001,105.550003,104.300003,104.800003
1999-11-04 19:00:00-05:00,104.830002,106.559998,104.540001,105.910004
1999-11-05 19:00:00-05:00,105.910004,105.910004,105.910004,105.910004
1999-11-07 19:00:00-05:00,106.120003,106.379997,105.059998,105.220001
1999-11-08 19:00:00-05:00,105.209999,105.5,104.660004,104.900002
1999-11-09 19:00:00-05:00,104.910004,105.209999,104.339996,104.529999
1999-11-10 19:00:00-05:00,104.559998,105.349998,104.400002,104.889999
1999-11-11 19:00:00-05:00,104.900002,105.43,104.449997,105.400002
1999-11-12 19:00:00-05:00,105.400002,105.400002,105.400002,105.400002
1999-11-14 19:00:00-05:00,105.290001,105.360001,104.470001,104.800003
1999-11-15 19:00:00-05:00,104.849998,105.970001,104.760002,105.82
1999-11-16 19:00:00-05:00,105.860001,106.260002,104.959999,105.550003
1999-11-17 19:00:00-05:00,105.599998,106.0,105.239998,105.900002
1999-11-18 19:00:00-05:00,105.900002,106.559998,105.699997,106.379997
1999-11-19 19:00:00-05:00,106.379997,106.379997,106.379997,106.379997
1999-11-21 19:00:00-05:00,106.300003,106.559998,104.519997,104.68
1999-11-22 19:00:00-05:00,104.669998,104.75,103.949997,104.260002
1999-11-23 19:00:00-05:00,104.260002,104.760002,104.019997,104.709999
1999-11-24 19:00:00-05:00,104.720001,104.959999,104.029999,104.309998
1999-11-25 19:00:00-05:00,104.309998,104.529999,101.220001,101.800003
1999-11-26 19:00:00-05:00,101.800003,101.800003,101.800003,101.800003
1999-11-28 19:00:00-05:00,103.099998,103.139999,101.559998,102.669998
1999-11-29 19:00:00-05:00,102.669998,103.080002,101.300003,101.970001
1999-11-30 19:00:00-05:00,102.059998,102.75,101.800003,102.610001
1999-12-01 19:00:00-05:00,102.610001,102.800003,102.139999,102.739998
1999-12-02 19:00:00-05:00,102.720001,102.769997,102.059998,102.699997
1999-12-03 19:00:00-05:00,102.699997,102.699997,102.699997,102.699997
1999-12-05 19:00:00-05:00,102.620003,103.459999,101.989998,102.870003
1999-12-06 19:00:00-05:00,102.889999,103.169998,102.120003,102.379997
1999-12-07 19:00:00-05:00,102.379997,103.220001,102.260002,102.879997
1999-12-08 19:00:00-05:00,102.879997,103.379997,102.120003,102.480003
1999-12-09 19:00:00-05:00,102.470001,102.699997,102.099998,102.169998
1999-12-10 19:00:00-05:00,102.169998,102.169998,102.169998,102.169998
1999-12-12 19:00:00-05:00,102.440002,103.300003,102.199997,103.080002
1999-12-13 19:00:00-05:00,103.120003,106.019997,102.75,103.5
1999-12-14 19:00:00-05:00,103.459999,103.800003,103.199997,103.650002
1999-12-15 19:00:00-05:00,103.620003,103.760002,102.489998,102.959999
1999-12-16 19:00:00-05:00,102.949997,103.540001,102.599998,103.18
1999-12-17 19:00:00-05:00,103.18,103.18,103.18,103.18
1999-12-19 19:00:00-05:00,103.120003,103.699997,102.139999,102.559998
1999-12-20 19:00:00-05:00,102.550003,102.599998,101.779999,102.169998
1999-12-21 19:00:00-05:00,102.169998,102.43,101.349998,101.57
1999-12-22 19:00:00-05:00,101.580002,102.220001,101.230003,102.050003
1999-12-23 19:00:00-05:00,102.029999,103.150002,101.629997,102.82
1999-12-24 19:00:00-05:00,102.82,102.82,102.82,102.82
1999-12-26 19:00:00-05:00,102.75,102.949997,101.940002,102.230003
1999-12-27 19:00:00-05:00,102.239998,102.709999,101.989998,102.32
1999-12-28 19:00:00-05:00,102.330002,102.550003,101.790001,102.0
1999-12-29 19:00:00-05:00,102.110001,103.989998,101.849998,102.5
1999-12-30 19:00:00-05:00,102.519997,103.830002,102.059998,102.18
1999-12-31 19:00:00-05:00,102.18,102.18,102.18,102.18
2000-01-02 19:00:00-05:00,102.07,103.330002,101.309998,101.690002
2000-01-03 19:00:00-05:00,101.639999,103.32,101.470001,103.139999
2000-01-04 19:00:00-05:00,103.129997,104.480003,102.75,104.089996
2000-01-05 19:00:00-05:00,104.089996,105.559998,103.900002,105.230003
2000-01-06 19:00:00-05:00,105.260002,105.879997,104.830002,105.330002
2000-01-07 19:00:00-05:00,105.330002,105.330002,105.330002,105.330002
2000-01-09 19:00:00-05:00,105.099998,105.849998,104.279999,105.160004
2000-01-10 19:00:00-05:00,105.150002,106.309998,105.050003,106.019997
2000-01-11 19:00:00-05:00,106.010002,107.309998,105.480003,105.709999
2000-01-12 19:00:00-05:00,105.720001,106.230003,105.389999,106.019997
2000-01-13 19:00:00-05:00,106.080002,106.580002,105.410004,105.879997
2000-01-14 19:00:00-05:00,105.879997,105.879997,105.879997,105.879997
2000-01-16 19:00:00-05:00,105.839996,105.860001,104.25,104.889999
2000-01-17 19:00:00-05:00,104.900002,107.400002,104.730003,105.660004
2000-01-18 19:00:00-05:00,105.629997,106.089996,105.110001,105.260002
2000-01-19 19:00:00-05:00,105.279999,105.709999,105.0,105.309998
2000-01-20 19:00:00-05:00,105.349998,105.379997,104.379997,104.720001
2000-01-21 19:00:00-05:00,104.720001,104.720001,104.720001,104.720001
2000-01-23 19:00:00-05:00,105.0,105.839996,104.720001,105.650002
2000-01-24 19:00:00-05:00,105.559998,106.059998,104.849998,105.870003
2000-01-25 19:00:00-05:00,105.919998,106.300003,105.25,105.580002
2000-01-26 19:00:00-05:00,105.589996,105.900002,104.099998,104.989998
2000-01-27 19:00:00-05:00,104.980003,107.25,104.5,107.059998
2000-01-28 19:00:00-05:00,107.059998,107.059998,107.059998,107.059998
2000-01-30 19:00:00-05:00,106.800003,107.510002,106.540001,107.199997
2000-01-31 19:00:00-05:00,107.190002,107.919998,107.0,107.739998
2000-02-01 19:00:00-05:00,107.800003,109.040001,107.529999,108.099998
2000-02-02 19:00:00-05:00,108.050003,108.769997,107.110001,107.449997
2000-02-03 19:00:00-05:00,107.400002,108.029999,107.0,107.18
2000-02-04 19:00:00-05:00,107.18,107.18,107.18,107.18
2000-02-06 19:00:00-05:00,107.220001,108.959999,107.099998,108.910004
2000-02-07 19:00:00-05:00,108.940002,109.68,108.690002,109.400002
2000-02-08 19:00:00-05:00,109.400002,109.650002,108.510002,108.760002
2000-02-09 19:00:00-05:00,108.75,109.300003,108.25,109.110001
2000-02-10 19:00:00-05:00,109.120003,109.75,108.529999,108.800003
2000-02-11 19:00:00-05:00,108.800003,108.800003,108.800003,108.800003
2000-02-13 19:00:00-05:00,108.93,109.050003,107.970001,108.830002
2000-02-14 19:00:00-05:00,108.830002,109.32,107.989998,109.07
2000-02-15 19:00:00-05:00,109.050003,109.650002,108.690002,109.349998
2000-02-16 19:00:00-05:00,109.349998,110.660004,109.080002,110.410004
2000-02-17 19:00:00-05:00,110.440002,111.230003,110.279999,110.849998
2000-02-18 19:00:00-05:00,110.849998,110.849998,110.849998,110.849998
2000-02-20 19:00:00-05:00,110.650002,111.440002,110.349998,111.25
2000-02-21 19:00:00-05:00,111.349998,111.730003,110.5,110.68
2000-02-22 19:00:00-05:00,110.610001,111.339996,110.059998,111.25
2000-02-23 19:00:00-05:00,111.25,111.480003,110.0,111.300003
2000-02-24 19:00:00-05:00,111.300003,111.32,110.080002,110.150002
2000-02-25 19:00:00-05:00,110.150002,110.150002,110.150002,110.150002
2000-02-27 19:00:00-05:00,109.669998,109.730003,108.370003,109.699997
2000-02-28 19:00:00-05:00,109.709999,110.419998,109.080002,110.190002
2000-02-29 19:00:00-05:00,110.07,110.07,106.540001,106.940002
2000-03-01 19:00:00-05:00,107.0,107.970001,106.540001,107.800003
2000-03-02 19:00:00-05:00,107.739998,107.959999,106.779999,107.68
2000-03-03 19:00:00-05:00,107.68,107.68,107.68,107.68
2000-03-05 19:00:00-05:00,107.669998,107.760002,106.690002,107.419998
2000-03-06 19:00:00-05:00,107.459999,108.099998,105.760002,106.18
2000-03-07 19:00:00-05:00,106.190002,107.480003,106.080002,107.169998
2000-03-08 19:00:00-05:00,106.919998,107.849998,106.150002,106.510002
2000-03-09 19:00:00-05:00,106.5,106.629997,106.010002,106.220001
2000-03-10 19:00:00-05:00,106.220001,106.220001,106.220001,106.220001
2000-03-12 19:00:00-05:00,106.449997,106.449997,104.760002,105.690002
2000-03-13 19:00:00-05:00,105.709999,105.849998,104.559998,105.110001
2000-03-14 19:00:00-05:00,105.120003,106.199997,104.730003,105.620003
2000-03-15 19:00:00-05:00,105.629997,105.800003,105.07,105.639999
2000-03-16 19:00:00-05:00,105.599998,106.790001,105.550003,106.660004
2000-03-17 19:00:00-05:00,106.660004,106.660004,106.660004,106.660004
2000-03-19 19:00:00-05:00,106.830002,107.080002,106.199997,106.360001
2000-03-20 19:00:00-05:00,106.379997,107.190002,106.300003,106.699997
2000-03-21 19:00:00-05:00,106.690002,107.160004,106.480003,107.07
2000-03-22 19:00:00-05:00,107.120003,107.790001,107.099998,107.279999
2000-03-23 19:00:00-05:00,107.25,107.650002,106.669998,106.989998
2000-03-24 19:00:00-05:00,106.989998,106.989998,106.989998,106.989998
2000-03-26 19:00:00-05:00,106.739998,107.150002,106.57,106.699997
2000-03-27 19:00:00-05:00,106.650002,106.730003,105.639999,105.82
2000-03-28 19:00:00-05:00,105.830002,106.290001,104.970001,105.709999
2000-03-29 19:00:00-05:00,105.669998,105.889999,104.800003,105.639999
2000-03-30 19:00:00-05:00,105.639999,106.07,102.010002,102.959999
2000-03-31 19:00:00-05:00,102.959999,102.959999,102.959999,102.959999
2000-04-02 20:00:00-04:00,103.220001,105.599998,102.790001,104.989998
2000-04-03 20:00:00-04:00,105.0,105.75,104.110001,105.209999
2000-04-04 20:00:00-04:00,105.199997,105.519997,104.709999,104.82
2000-04-05 20:00:00-04:00,104.839996,105.110001,104.529999,104.690002
2000-04-06 20:00:00-04:00,104.699997,105.5,104.650002,105.449997
2000-04-07 20:00:00-04:00,105.449997,105.449997,105.449997,105.449997
2000-04-09 20:00:00-04:00,105.32,106.839996,105.279999,106.459999
2000-04-10 20:00:00-04:00,106.519997,107.139999,106.279999,106.800003
2000-04-11 20:00:00-04:00,106.800003,106.949997,105.209999,105.75
2000-04-12 20:00:00-04:00,105.730003,106.099998,105.559998,105.790001
2000-04-13 20:00:00-04:00,105.779999,106.150002,104.699997,104.760002
2000-04-14 20:00:00-04:00,104.760002,104.760002,104.760002,104.760002
2000-04-16 20:00:00-04:00,104.410004,105.25,103.18,104.589996
2000-04-17 20:00:00-04:00,104.519997,104.93,104.0,104.660004
2000-04-18 20:00:00-04:00,104.629997,105.029999,104.18,104.849998
2000-04-19 20:00:00-04:00,104.75,105.800003,104.470001,105.709999
2000-04-20 20:00:00-04:00,105.709999,105.879997,105.400002,105.800003
2000-04-21 20:00:00-04:00,105.800003,105.800003,105.800003,105.800003
2000-04-23 20:00:00-04:00,105.82,105.980003,105.029999,105.690002
2000-04-24 20:00:00-04:00,105.669998,106.330002,105.18,106.129997
2000-04-25 20:00:00-04:00,106.059998,106.769997,105.5,106.139999
2000-04-26 20:00:00-04:00,106.139999,106.599998,104.690002,106.379997
2000-04-27 20:00:00-04:00,106.370003,108.309998,106.32,108.150002
2000-04-28 20:00:00-04:00,108.150002,108.150002,108.150002,108.150002
2000-04-30 20:00:00-04:00,108.120003,109.059998,107.730003,108.629997
2000-05-01 20:00:00-04:00,108.68,108.970001,108.199997,108.449997
2000-05-02 20:00:00-04:00,108.379997,109.470001,108.290001,108.970001
2000-05-03 20:00:00-04:00,108.970001,109.620003,107.620003,108.0
2000-05-04 20:00:00-04:00,108.050003,108.720001,107.209999,108.580002
2000-05-05 20:00:00-04:00,108.580002,108.580002,108.580002,108.580002
2000-05-07 20:00:00-04:00,108.800003,109.150002,108.269997,109.150002
2000-05-08 20:00:00-04:00,109.139999,109.650002,108.550003,109.110001
2000-05-09 20:00:00-04:00,109.169998,109.580002,108.580002,109.349998
2000-05-10 20:00:00-04:00,109.43,110.029999,108.040001,108.379997
2000-05-11 20:00:00-04:00,108.419998,109.050003,107.660004,108.32
2000-05-12 20:00:00-04:00,108.32,108.32,108.32,108.32
2000-05-14 20:00:00-04:00,108.589996,109.580002,108.550003,109.160004
2000-05-15 20:00:00-04:00,109.190002,109.900002,108.739998,109.730003
2000-05-16 20:00:00-04:00,109.580002,110.019997,108.779999,108.910004
2000-05-17 20:00:00-04:00,108.900002,109.449997,108.290001,108.449997
2000-05-18 20:00:00-04:00,108.43,108.849998,106.339996,106.910004
2000-05-19 20:00:00-04:00,106.910004,106.910004,106.910004,106.910004
2000-05-21 20:00:00-04:00,106.980003,107.419998,106.709999,107.18
2000-05-22 20:00:00-04:00,107.169998,107.269997,106.309998,106.459999
2000-05-23 20:00:00-04:00,106.449997,107.940002,106.349998,107.660004
2000-05-24 20:00:00-04:00,107.650002,107.949997,107.239998,107.379997
2000-05-25 20:00:00-04:00,107.400002,107.82,106.529999,107.110001
2000-05-26 20:00:00-04:00,107.110001,107.110001,107.110001,107.110001
2000-05-28 20:00:00-04:00,106.919998,107.360001,106.669998,106.910004
2000-05-29 20:00:00-04:00,106.889999,107.010002,106.010002,106.480003
2000-05-30 20:00:00-04:00,106.529999,107.919998,106.150002,107.629997
2000-05-31 20:00:00-04:00,107.620003,108.970001,107.559998,108.5
2000-06-01 20:00:00-04:00,108.550003,109.0,107.639999,107.949997
2000-06-02 20:00:00-04:00,107.949997,107.949997,107.949997,107.949997
2000-06-04 20:00:00-04:00,107.900002,108.269997,107.230003,107.410004
2000-06-05 20:00:00-04:00,107.400002,107.599998,105.18,105.849998
2000-06-06 20:00:00-04:00,105.82,106.18,104.989998,105.580002
2000-06-07 20:00:00-04:00,105.550003,106.25,105.470001,105.900002
2000-06-08 20:00:00-04:00,105.919998,107.07,105.830002,106.849998
2000-06-09 20:00:00-04:00,106.849998,106.849998,106.849998,106.849998
2000-06-11 20:00:00-04:00,106.800003,107.150002,106.32,106.900002
2000-06-12 20:00:00-04:00,106.889999,106.980003,106.160004,106.800003
2000-06-13 20:00:00-04:00,106.860001,107.099998,106.25,106.57
2000-06-14 20:00:00-04:00,106.5,106.730003,105.830002,106.410004
2000-06-15 20:00:00-04:00,106.480003,106.589996,105.970001,106.349998
2000-06-16 20:00:00-04:00,106.349998,106.349998,106.349998,106.349998
2000-06-18 20:00:00-04:00,106.32,106.489998,105.559998,105.849998
2000-06-19 20:00:00-04:00,105.779999,105.849998,105.150002,105.400002
2000-06-20 20:00:00-04:00,105.419998,105.639999,105.129997,105.57
2000-06-21 20:00:00-04:00,105.559998,105.650002,104.080002,104.529999
2000-06-22 20:00:00-04:00,104.519997,104.900002,103.889999,104.610001
2000-06-23 20:00:00-04:00,104.610001,104.610001,104.610001,104.610001
2000-06-25 20:00:00-04:00,104.68,105.760002,104.230003,105.550003
2000-06-26 20:00:00-04:00,105.559998,105.800003,105.190002,105.370003
2000-06-27 20:00:00-04:00,105.300003,105.790001,105.220001,105.379997
2000-06-28 20:00:00-04:00,105.349998,105.410004,104.330002,105.209999
2000-06-29 20:00:00-04:00,105.190002,106.370003,104.709999,106.010002
2000-06-30 20:00:00-04:00,106.010002,106.010002,106.010002,106.010002
2000-07-02 20:00:00-04:00,106.050003,106.449997,105.519997,105.779999
2000-07-03 20:00:00-04:00,105.68,106.5,105.25,106.099998
2000-07-04 20:00:00-04:00,106.099998,107.18,105.779999,106.93
2000-07-05 20:00:00-04:00,106.959999,107.470001,106.779999,107.330002
2000-07-06 20:00:00-04:00,107.290001,107.940002,107.160004,107.879997
2000-07-07 20:00:00-04:00,107.879997,107.879997,107.879997,107.879997
2000-07-09 20:00:00-04:00,107.870003,107.870003,106.540001,106.919998
2000-07-10 20:00:00-04:00,106.949997,107.160004,106.57,107.07
2000-07-11 20:00:00-04:00,107.0,108.459999,107.0,108.129997
2000-07-12 20:00:00-04:00,108.120003,108.370003,106.919998,108.050003
2000-07-13 20:00:00-04:00,108.010002,108.400002,107.540001,107.809998
2000-07-14 20:00:00-04:00,107.809998,107.809998,107.809998,107.809998
2000-07-16 20:00:00-04:00,108.089996,108.779999,107.769997,107.959999
2000-07-17 20:00:00-04:00,107.940002,108.400002,107.580002,108.220001
2000-07-18 20:00:00-04:00,108.199997,108.360001,107.690002,108.150002
2000-07-19 20:00:00-04:00,108.099998,108.260002,107.269997,107.5
2000-07-20 20:00:00-04:00,107.470001,109.18,107.379997,108.970001
2000-07-21 20:00:00-04:00,108.970001,108.970001,108.970001,108.970001
2000-07-23 20:00:00-04:00,108.900002,109.129997,108.449997,108.57
2000-07-24 20:00:00-04:00,108.559998,109.300003,108.519997,109.120003
2000-07-25 20:00:00-04:00,109.110001,109.379997,108.879997,109.110001
2000-07-26 20:00:00-04:00,109.050003,109.330002,108.68,109.199997
2000-07-27 20:00:00-04:00,109.220001,109.779999,108.5,109.629997
2000-07-28 20:00:00-04:00,109.629997,109.629997,109.629997,109.629997
2000-07-30 20:00:00-04:00,109.57,109.790001,109.099998,109.330002
